employee_id,first_name,last_name,gender,date_of_birth,national_id_type,national_id,email,phone,hire_date,termination_date,employment_status,contract_type,fte,job_title,job_level,department,manager_id,salary,currency,salary_period,bonus,salary_grade,city,country,work_mode,office_id,performance_rating,vacation_days_total,vacation_days_used,education_level,skills,languages,last_promotion_date,projects_count,emergency_contact,is_remote_eligible,tenure_years,age,annual_salary,annual_salary_usd
262,Sara,Mulder,F,1984-04-28,BSN,930.840.860,sara.mulder@globalcorp.com,+31 6 15552479,2005-12-22,,Active,Permanent,0.25,SEO Specialist,mid,Marketing,396.0,35.93,EUR,Hourly,4360.4,P2,Amsterdam,Netherlands,Hybrid,4,4,26,5,Master,"Oracle, Figma, Docker, Negotiation","Dutch, English",2018-03-31,3,Bente +31 6 14594992,False,,41,76795.28,82938.9
263,Sabine,Koch,F,2005-09-02,Steuer-ID,20 907 558 810,sabine.koch@globalcorp.com,+49 159 5783493,2024-09-18,,Active,B2B,1.0,CFO,manager,Finance,,75.37,EUR,Hourly,9924.79,P5,Düsseldorf,Germany,Hybrid,33,1,20,14,High School,"Figma, PRINCE2, ITIL, Scrum","German, English",,1,Manfred +49 93 5527365,True,,19,161870.71,174820.37
264,Paulina,Jankowski,F,1978-12-17,PESEL,78121721269,paulina.jankowski@globalcorp.com,+48 608 735 891,2024-02-25,2025-04-06,Terminated,Permanent,1.0,Compliance Officer,senior,Legal,457.0,58.13,PLN,Hourly,27908.15,P3,Warsaw,Poland,Hybrid,102,3,20,1,Master,"Docker, Scrum, Python, SQL","Polish, German",2025-04-30,3,Karolina +48 692 918 495,False,1.11,46,145098.23,36274.56
265,Jack,Garcia,M,1987-10-11,SSN,512-09-2343,jack.garcia@globalcorp.com,+1 (590) 712-6402,2019-07-11,,Active,Permanent,1.0,Contract Specialist,mid,Legal,224.0,7972.3,USD,Monthly,7560.05,P2,San Diego,USA,Hybrid,87,3,20,14,Bachelor,"ITIL, AWS, Azure","English, Dutch, Russian",2021-02-25,2,Lily +1 (917) 936-7261,True,,37,103227.65,103227.65
266,Marta,Mazur,F,1996-03-01,PESEL,96030158273,marta.mazur@globalcorp.com,+48 791 307 314,2020-09-06,,Active,Permanent,0.5,Training Coordinator,mid,HR,499.0,8885.56,PLN,Monthly,17837.42,P2,Warsaw,Poland,Hybrid,102,3,20,19,High School,"Oracle, SQL, ITIL, Kotlin, Scrum","Polish, English, German",,2,Zofia +48 722 380 241,True,,29,124464.14,31116.03
267,Diana,Meyer,F,1973-02-24,Steuer-ID,39 974 875 485,diana.meyer@globalcorp.com,+49 221 7630233,1995-03-01,,Active,Internship,1.0,Warehouse Worker,junior,Logistics,219.0,27.25,EUR,Hourly,4777.64,P1,Hamburg,Germany,On-site,44,3,26,12,Bachelor,"Tableau, Scrum","German, English, French",,1,Jens +49 341 2486371,True,,52,59713.64,64490.73
268,Zuzanna,Kowalczyk,F,1991-01-15,PESEL,91011526494,zuzanna.kowalczyk@globalcorp.com,+48 730 349 198,2017-01-31,,Active,B2B,0.8,Junior Developer,junior,IT,349.0,5361.17,PLN,Monthly,0.0,P1,Lublin,Poland,Remote,58,3,20,10,PhD,"Azure, Python","Polish, English, Mandarin",,1,Jacek +48 694 399 712,False,,34,64334.04,16083.51
269,Pola,Zajac,F,2002-04-15,PESEL,02241516267,pola.zajac@globalcorp.com,+48 693 637 436,2024-12-05,,Active,Permanent,1.0,Marketing Specialist,mid,Marketing,192.0,8315.05,PLN,Monthly,4028.03,P2,Warsaw,Poland,On-site,102,3,20,11,Bachelor,"Jira, Photoshop, Azure, SAP","Polish, English",,4,Zuzanna +48 515 676 838,False,,23,103808.63,25952.16
270,Adrian,Jankowski,M,1984-09-29,PESEL,84092968952,adrian.jankowski@globalcorp.com,+48 519 864 861,2011-06-27,,Active,Permanent,1.0,Legal Counsel,mid,Legal,363.0,7523.38,PLN,Monthly,0.0,P2,Gdansk,Poland,Hybrid,39,2,26,2,Bachelor,"PRINCE2, Figma, ITIL",Polish,2023-09-22,5,Dominik +48 723 556 664,True,,40,90280.56,22570.14
271,Magdalena,Piotrowski,F,1986-10-16,PESEL,86101614647,magdalena.piotrowski@globalcorp.com,+48 722 620 335,2021-11-23,,Active,Permanent,1.0,Tech Lead,lead,IT,259.0,88.23,PLN,Hourly,0.0,P4,Poznan,Poland,Remote,81,3,20,13,Bachelor,"Accounting, Lean Six Sigma, Jira, AutoCAD, Figma","Polish, English, Korean",2023-06-26,3,Antoni +48 663 429 238,True,,38,177871.68,44467.92
272,Michal,Pawlowski,M,1978-07-14,PESEL,78071490321,michal.pawlowski@globalcorp.com,+48 662 161 324,2017-01-18,2025-01-10,Terminated,B2B,0.8,Dispatcher,junior,Logistics,258.0,5628.35,PLN,Monthly,10031.42,P1,Lublin,Poland,On-site,58,3,20,7,Master,"Figma, PRINCE2","Polish, English",2021-03-06,7,Krystyna +48 666 889 243,True,7.98,46,77571.62,19392.9
273,Jakub,Michalski,M,1989-09-16,PESEL,89091672183,jakub.michalski@globalcorp.com,+48 664 492 172,2012-06-14,,On Leave,Contractor,0.75,Business Development Manager,manager,Sales,,30664.18,PLN,Monthly,17486.34,P5,Warsaw,Poland,On-site,102,1,26,12,Master,"Azure, Python, Java, Excel","Polish, English, Korean",2015-06-25,2,Katarzyna +48 693 685 378,True,,35,385456.5,96364.12
274,Noé,Vincent,M,1977-12-09,INSEE,1 77 12 09 91 564 9,noe.vincent@globalcorp.com,+33 7 25 44 87 83,2000-02-11,2006-12-14,Terminated,Permanent,1.0,Logistics Manager,manager,Logistics,,93.71,EUR,Hourly,21187.26,P5,Montpellier,France,Hybrid,66,3,26,0,PhD,"Accounting, Excel, SQL","French, English, Portuguese",2009-09-22,3,Estelle +33 6 74 45 03 29,False,6.84,47,210106.62,226915.15
275,Gabriela,Serrano,F,1984-09-26,DNI,36467727P,gabriela.serrano@globalcorp.com,+34 617 484681,2003-02-14,,Active,Permanent,1.0,HR Manager,manager,HR,,53.3,EUR,Hourly,6048.91,P5,Valencia,Spain,Hybrid,99,4,26,23,Master,"Lean Six Sigma, Financial Analysis, Scrum, PRINCE2, Kotlin","Spanish, English, Dutch, Korean",2023-10-06,4,Miguel +34 600 123424,True,,40,113501.71,122581.85
276,Philipp,Krause,M,1970-02-08,Steuer-ID,59 689 975 134,philipp.krause@globalcorp.com,+49 331 4032529,1998-06-06,,Active,Fixed-term,1.0,Logistics Manager,manager,Logistics,,180708.19,EUR,Annual,19209.49,P5,Hamburg,Germany,On-site,44,5,26,9,Master,"Scrum, AWS","German, English, Russian",2019-09-05,2,Sabine +49 170 1006156,True,,55,199917.68,215911.09
277,Niklas,Koch,M,1958-11-12,Steuer-ID,75 417 402 814,niklas.koch@globalcorp.com,+49 261 2358277,1993-01-19,,Active,Permanent,0.5,Social Media Manager,manager,Marketing,,15995.4,EUR,Monthly,20052.58,P5,Hamburg,Germany,On-site,44,3,26,2,Master,"Oracle, Photoshop, Lean Six Sigma, Scrum","German, English",2003-04-25,2,Jens +49 173 1718985,True,,66,211997.38,228957.17
278,Phoebe,Anderson,F,1980-11-30,NINO,MB 19 52 14 C,phoebe.anderson@globalcorp.com,+44 7803 742427,2016-05-06,,Active,Permanent,1.0,Legal Director,manager,Legal,,10522.53,GBP,Monthly,0.0,P5,Manchester,UK,On-site,62,3,20,16,High School,"Kotlin, Excel, Lean Six Sigma, Python","English, Portuguese",,1,Zara +44 7402 755285,True,,44,126270.36,160363.36
279,Connor,Thompson,M,1980-09-10,SSN,657-20-7256,connor.thompson@globalcorp.com,+1 (621) 897-9960,2014-01-14,2015-03-10,Terminated,Permanent,0.8,Marketing Director,manager,Marketing,,27884.93,USD,Monthly,20416.08,P5,Phoenix,USA,Hybrid,80,3,26,26,MBA,"Oracle, Figma, Python",English,2021-09-27,3,Jade +1 (714) 305-7534,False,1.15,44,355035.24,355035.24
280,Tyler,Lewis,M,1981-05-13,SSN,806-23-0263,tyler.lewis@globalcorp.com,+1 (923) 274-8926,2011-11-18,2016-06-21,Terminated,Permanent,1.0,Bookkeeper,junior,Finance,373.0,6713.82,USD,Monthly,5838.9,P1,New York,USA,Hybrid,72,4,26,14,MBA,"AutoCAD, SAP, Oracle",English,2015-04-30,4,Logan +1 (526) 400-8057,True,4.59,44,86404.74,86404.74
281,Joanna,Nowicki,F,1992-09-21,PESEL,92092196255,joanna.nowicki@globalcorp.com,+48 607 506 470,2021-05-26,,Active,Permanent,1.0,Frontend Developer,mid,IT,32.0,40.25,PLN,Hourly,0.0,P2,Wroclaw,Poland,Remote,103,3,20,0,Bachelor,"Power BI, Kubernetes, AutoCAD","Polish, English",2022-08-18,2,Bianka +48 518 466 813,False,,32,81144.0,20286.0
282,Emil,Kucharski,M,1994-07-21,PESEL,94072179933,emil.kucharski@globalcorp.com,+48 605 888 673,2022-07-09,,On Leave,Contractor,1.0,Brand Manager,manager,Marketing,,21727.34,PLN,Monthly,20249.5,P5,Gdansk,Poland,Remote,39,3,20,20,Master,"Scrum, Python","Polish, English",,3,Sylwia +48 733 221 871,False,,30,280977.58,70244.4
283,Irena,Witkowski,F,1987-07-12,PESEL,87071236822,irena.witkowski@globalcorp.com,+48 790 958 477,2019-10-10,2024-09-22,Terminated,Permanent,1.0,Payroll Specialist,mid,HR,435.0,6973.27,PLN,Monthly,0.0,P2,Wroclaw,Poland,On-site,103,4,20,4,Bachelor,"Financial Analysis, Docker, Project Management","Polish, English, French",,2,Barbara +48 721 446 685,True,4.95,37,83679.24,20919.81
284,Grzegorz,Mazur,M,1991-04-22,PESEL,91042229542,grzegorz.mazur@globalcorp.com,+48 721 551 544,2023-10-30,,Active,Permanent,0.8,Frontend Developer,mid,IT,112.0,8949.1,PLN,Monthly,14452.03,P2,Warsaw,Poland,Hybrid,102,1,20,5,Master,"Scrum, React, Kotlin","Polish, English, Portuguese, Italian",2024-11-23,2,Kacper +48 667 302 455,True,,34,121841.23,30460.31
285,Antoine,Laurent,Other,1977-08-12,INSEE,2 77 08 12 11 856 4,antoine.laurent@globalcorp.com,+33 7 69 76 91 73,2006-05-12,,On Leave,B2B,0.75,Maintenance Technician,mid,Operations,365.0,4881.76,EUR,Monthly,4921.13,P2,Marseille,France,On-site,63,3,26,19,Master,"Accounting, Power BI, AWS","French, English",2017-03-09,3,Noé +33 7 66 24 47 10,False,,47,63502.25,68582.43
286,Lily,Brown,F,1975-01-18,NINO,MY 53 51 87 A,lily.brown@globalcorp.com,+44 7703 803506,2019-10-06,,Active,Contractor,0.75,Logistics Manager,manager,Logistics,,56.29,GBP,Hourly,0.0,P5,Birmingham,UK,Hybrid,14,3,20,6,PhD,"Power BI, Jira, Lean Six Sigma, React",English,2021-09-24,4,Amelia +44 7916 760238,False,,50,113480.64,144120.41
287,Emil,Lewandowski,M,1989-01-28,PESEL,89012862352,emil.lewandowski@globalcorp.com,+48 604 894 549,2014-10-28,,Active,Permanent,1.0,Junior Developer,junior,IT,92.0,4332.37,PLN,Monthly,5762.48,P1,Gdansk,Poland,Hybrid,39,3,26,2,Bachelor,"Python, Project Management, SAP, AutoCAD, Power BI","Polish, English",,6,Malgorzata +48 661 305 693,True,,36,57750.92,14437.73
288,Karin,Krüger,F,1973-09-02,Steuer-ID,21 725 260 354,karin.kruger@globalcorp.com,+49 211 3953601,1997-11-24,,Active,Permanent,0.8,Sales Representative,mid,Sales,318.0,5039.35,EUR,Monthly,0.0,P2,Dortmund,Germany,Remote,31,4,26,18,Master,"PRINCE2, PMP, ITIL","German, English",2005-07-18,1,Bernd +49 93 7423370,False,,51,60472.2,65309.98
289,Théo,Laurent,M,1972-07-04,INSEE,1 72 07 04 59 262 3,theo.laurent@globalcorp.com,+33 6 91 58 45 31,1995-08-10,,Active,Fixed-term,1.0,Brand Manager,manager,Marketing,,11855.5,EUR,Monthly,25433.85,P5,Nice,France,Hybrid,74,3,26,7,Master,"PRINCE2, Jira, Docker, Project Management","French, English, Spanish",2019-07-10,3,Adèle +33 6 29 00 32 60,True,,52,167699.85,181115.84
290,Sebastian,Szymanski,M,2005-09-23,PESEL,05292349772,sebastian.szymanski@globalcorp.com,+48 694 927 567,2023-11-21,,Active,Permanent,1.0,Marketing Specialist,mid,Marketing,311.0,7873.94,PLN,Monthly,0.0,P2,Gdansk,Poland,Hybrid,39,3,20,18,Bachelor,"Scrum, AutoCAD, Azure, Negotiation, Financial Analysis","Polish, English, Korean",2025-05-08,2,Lena +48 723 306 620,True,,19,94487.28,23621.82
291,Lotte,van Leeuwen,F,1985-04-25,BSN,959.020.652,lotte.vanleeuwen@globalcorp.com,+31 6 22161440,2024-07-05,,On Leave,Fixed-term,1.0,Legal Director,manager,Legal,,8748.55,EUR,Monthly,18294.34,P5,Amsterdam,Netherlands,Hybrid,4,3,20,3,Master,"Scrum, AWS, Lean Six Sigma, Figma, Excel","Dutch, English, Spanish",,5,Fleur +31 6 47592941,True,,40,123276.94,133139.1
292,Patrycja,Walczak,F,1980-03-19,PESEL,80031937461,patrycja.walczak@globalcorp.com,+48 733 881 910,2002-11-01,,Active,Permanent,1.0,Marketing Specialist,mid,Marketing,64.0,50.33,PLN,Hourly,0.0,P2,Szczecin,Poland,Remote,92,2,26,24,Master,"AWS, Scrum, SQL, Jira, Docker","Polish, Korean, Italian",,3,Wanda +48 516 648 794,False,,45,101465.28,25366.32
293,Grace,Wilson,F,1978-05-23,SSN,163-51-6136,grace.wilson@globalcorp.com,+1 (486) 699-4892,2020-09-12,,Active,Permanent,1.0,Bookkeeper,junior,Finance,323.0,4511.23,USD,Monthly,3286.43,P1,Chicago,USA,Hybrid,25,4,20,15,Master,"Tableau, Scrum","English, Russian",2022-12-24,3,Jack +1 (374) 274-9870,True,,47,57421.19,57421.19
294,Laura,Kruk,F,1970-06-11,PESEL,70061131623,laura.kruk@globalcorp.com,+48 602 284 445,2017-06-22,,Active,Permanent,1.0,Operations Supervisor,lead,Operations,308.0,18364.64,PLN,Monthly,0.0,P4,Krakow,Poland,Hybrid,49,4,20,5,MBA,"Jira, SQL, AWS, Financial Analysis","Polish, English",,5,Oliwia +48 517 320 511,True,,55,220375.68,55093.92
295,Sophie,Kroon,F,1987-02-15,BSN,181.513.699,sophie.kroon@globalcorp.com,+31 6 32098019,2014-01-26,,Active,B2B,1.0,Dispatcher,junior,Logistics,384.0,3253.78,EUR,Monthly,5054.58,P1,Amsterdam,Netherlands,Remote,4,5,26,15,High School,"Scrum, Negotiation","Dutch, English, Mandarin",,1,Lotte +31 6 48904587,True,,38,44099.94,47627.94
296,Bella,Robinson,F,1981-10-06,SSN,806-24-0935,bella.robinson@globalcorp.com,+1 (760) 565-8929,2023-04-12,,Active,Permanent,1.0,Social Media Manager,manager,Marketing,,24733.37,USD,Monthly,0.0,P5,New York,USA,Hybrid,72,4,20,19,Bachelor,"Kotlin, Lean Six Sigma, Power BI, Figma",English,2025-03-15,6,Jade +1 (701) 432-6435,True,,43,296800.44,296800.44
297,Anika,Das,F,1994-05-01,Aadhaar,9920 6009 4163,anika.das@globalcorp.com,+91 70393 78262,2024-04-15,,Active,Permanent,1.0,Marketing Specialist,mid,Marketing,469.0,79409.32,INR,Monthly,172263.67,P2,Ahmedabad,India,Hybrid,1,3,20,1,Bachelor,"Project Management, Salesforce","Hindi, English",2025-06-11,4,Tushar +91 94716 44740,True,,31,1125175.51,13502.11
298,Sophie,Jansen,F,1990-08-09,BSN,203.940.428,sophie.jansen@globalcorp.com,+31 6 23664790,2024-03-27,,Probation,Permanent,1.0,Marketing Specialist,mid,Marketing,150.0,4890.29,EUR,Monthly,9543.82,P2,Amsterdam,Netherlands,Hybrid,4,3,20,17,Bachelor,"Figma, Negotiation, Tableau, PMP, Scrum",Dutch,2025-06-03,3,Sem +31 6 59516888,False,,34,68227.3,73685.48
299,Matteo,Martini,M,1981-12-04,Codice Fiscale,MRTMTT81T04181B,matteo.martini@globalcorp.com,+39 363 8881530,2012-08-17,,Active,B2B,0.8,Data Scientist,lead,IT,259.0,6850.95,EUR,Monthly,6457.8,P4,Milan,Italy,Hybrid,65,3,26,12,Master,"Oracle, React, Salesforce","Italian, English",,6,Carlotta +39 361 3365676,True,,43,88669.2,95762.74
300,Pablo,Ruiz,M,1965-05-09,DNI,74064767Y,pablo.ruiz@globalcorp.com,+34 616 362250,1995-12-02,,Active,Permanent,1.0,Copywriter,mid,Marketing,97.0,4734.86,EUR,Monthly,5461.14,P2,Madrid,Spain,Hybrid,60,1,26,25,PhD,"ITIL, Figma, Financial Analysis, React","Spanish, English, Arabic",2007-03-11,3,Laura +34 640 133479,False,,60,62279.46,67261.82
301,Antonio,Galli,M,1985-04-06,Codice Fiscale,GLLNTN85D06513B,antonio.galli@globalcorp.com,+39 381 5165389,2004-03-26,,Active,Fixed-term,1.0,Copywriter,mid,Marketing,469.0,4586.85,EUR,Monthly,3710.24,P2,Verona,Italy,On-site,101,3,26,5,Master,"AWS, SQL, Azure, Project Management, Kubernetes","Italian, English, German",2017-05-20,3,Valentina +39 383 1734348,False,,40,58752.44,63452.64
302,Wanda,Jankowski,F,1984-06-12,PESEL,84061210811,wanda.jankowski@globalcorp.com,+48 667 734 223,2021-10-24,,Active,Fixed-term,0.8,Supply Chain Analyst,mid,Logistics,394.0,36.42,PLN,Hourly,0.0,P2,Katowice,Poland,Hybrid,48,3,20,15,Master,"ITIL, Project Management, Python, Java","Polish, English",2023-05-22,4,Robert +48 721 762 250,False,,41,73422.72,18355.68
303,Thomas,Martin,M,1963-05-11,INSEE,1 63 05 11 44 457 8,thomas.martin@globalcorp.com,+33 7 36 47 61 18,2019-11-21,,On Leave,Permanent,0.5,Legal Assistant,junior,Legal,498.0,3159.34,EUR,Monthly,0.0,P1,Rennes,France,Hybrid,83,1,20,20,Bachelor,"SQL, Power BI",French,2024-12-05,0,Arthur +33 7 87 66 46 30,False,,62,37912.08,40945.05
304,Mark,Johnson,M,1989-08-01,NINO,WK 81 37 13 D,mark.johnson@globalcorp.com,+44 7800 348146,2017-03-09,,Active,Internship,0.75,Marketing Specialist,mid,Marketing,277.0,5164.36,GBP,Monthly,7800.8,P2,Bristol,UK,Remote,20,4,20,7,Bachelor,"Docker, Salesforce, Project Management, AutoCAD, AWS","English, Polish",2023-11-28,3,Mark +44 7454 373058,True,,35,69773.12,88611.86
305,Scarlett,King,F,1973-04-23,SSN,530-78-5157,scarlett.king@globalcorp.com,+1 (314) 302-9278,1993-09-24,,Active,Contractor,0.75,Payroll Specialist,mid,HR,201.0,9012.49,USD,Monthly,11755.22,P2,Boston,USA,Hybrid,17,2,26,2,Master,"SAP, Scrum, Negotiation","English, Italian",1995-04-30,5,Sebastian +1 (304) 525-5173,True,,52,119905.1,119905.1
306,Scarlett,Harris,F,1995-05-29,NINO,XX 91 51 23 C,scarlett.harris@globalcorp.com,+44 7922 454149,2023-05-09,,Active,Permanent,0.25,Key Account Manager,manager,Sales,,9934.67,GBP,Monthly,0.0,P5,Birmingham,UK,Remote,14,3,20,8,Master,"Kotlin, Scrum","English, Polish",2025-03-13,5,James +44 7704 706900,True,,30,119216.04,151404.37
307,Bernd,Müller,M,1984-10-17,Steuer-ID,48 267 927 054,bernd.muller@globalcorp.com,+49 172 4769919,2009-07-25,2017-12-12,Terminated,Permanent,1.0,Tech Lead,lead,IT,349.0,11146.21,EUR,Monthly,0.0,P4,Berlin,Germany,Remote,11,4,26,16,Bachelor,"Jira, Salesforce","German, English, Polish, Korean",2011-11-16,5,Sebastian +49 151 7327847,True,8.38,40,133754.52,144454.88
308,Eva,Domínguez,F,1978-01-24,DNI,97984705J,eva.dominguez@globalcorp.com,+34 608 594690,2012-03-14,,Active,Permanent,0.5,Operations Manager,manager,Operations,,8115.47,EUR,Monthly,12384.46,P5,Barcelona,Spain,Hybrid,9,3,26,17,PhD,"AutoCAD, Excel","Spanish, English",2023-05-01,4,Andrea +34 629 120561,True,,47,109770.1,118551.71
309,Daniel,Schmitt,M,1986-09-26,Steuer-ID,07 968 295 676,daniel.schmitt@globalcorp.com,+49 361 9867592,2018-06-04,,Active,Permanent,0.5,Legal Director,manager,Legal,,15791.42,EUR,Monthly,8325.53,P5,Munich,Germany,On-site,68,2,20,10,Master,"React, ITIL, SAP",German,,8,David +49 159 8668535,False,,38,197822.57,213648.38
310,Daniel,Nowicki,Other,1986-03-14,PESEL,86031438568,daniel.nowicki@globalcorp.com,+48 606 277 219,2007-04-22,2008-05-23,Terminated,Permanent,1.0,Warehouse Worker,junior,Logistics,351.0,29.78,PLN,Hourly,10252.32,P1,Lodz,Poland,Hybrid,55,3,26,25,Bachelor,"AWS, Jira, PRINCE2","Polish, English",2014-09-19,4,Maciej +48 663 725 689,False,1.09,39,70288.8,17572.2
311,Isla,Smith,F,1985-09-25,NINO,RX 45 51 00 C,isla.smith@globalcorp.com,+44 7701 641008,2005-02-04,,Active,Contractor,0.75,Content Manager,manager,Marketing,,62.73,GBP,Hourly,0.0,P5,London,UK,Hybrid,56,4,26,15,Master,"React, Figma, Lean Six Sigma, Power BI","English, French",2024-06-19,2,Charlie +44 7920 338597,True,,39,126463.68,160608.87
312,Lucy,Wright,F,1993-01-29,NINO,KX 71 13 90 A,lucy.wright@globalcorp.com,+44 7402 783085,2012-03-20,,Active,Contractor,0.8,Account Manager,manager,Sales,,10151.52,GBP,Monthly,0.0,P5,London,UK,Hybrid,56,4,26,17,Master,"PMP, Azure, Kotlin, Accounting, Jira",English,2019-12-21,3,Lily +44 7916 584918,False,,32,121818.24,154709.16
313,Stanislaw,Wilk,Other,1966-12-31,PESEL,66123112642,stanislaw.wilk@globalcorp.com,+48 664 813 516,2023-11-02,,Active,Permanent,0.8,Accountant,senior,Finance,48.0,11775.52,PLN,Monthly,19660.68,P3,Gdansk,Poland,On-site,39,3,20,20,Bachelor,"SAP, Python, Project Management, Financial Analysis, PRINCE2","Polish, English",2025-03-02,2,Filip +48 668 319 863,True,,58,160966.92,40241.73
314,Wolfgang,Koch,M,1987-01-03,Steuer-ID,96 413 527 922,wolfgang.koch@globalcorp.com,+49 170 1193160,2024-08-13,,Active,Permanent,0.75,Content Manager,manager,Marketing,,13657.17,EUR,Monthly,25802.01,P5,Berlin,Germany,Hybrid,11,1,20,19,Master,"AWS, React, Accounting, Figma, Python","German, English",,1,Karin +49 90 8455005,True,,38,189688.05,204863.09
315,Sophie,Schröder,F,1977-02-01,Steuer-ID,17 422 046 204,sophie.schroder@globalcorp.com,+49 331 5854952,2008-01-24,,On Leave,Permanent,1.0,Marketing Director,manager,Marketing,,17028.45,EUR,Monthly,4950.2,P5,Berlin,Germany,Hybrid,11,3,26,9,Master,"Scrum, AutoCAD, Tableau, Salesforce","German, English, French, Spanish",2021-08-11,4,Hans +49 152 6638509,True,,48,209291.6,226034.93
316,Andreas,Schulz,M,1982-09-24,Steuer-ID,63 217 875 730,andreas.schulz@globalcorp.com,+49 89 8895288,2011-04-11,,Active,Permanent,1.0,HR Specialist,mid,HR,345.0,6872.2,EUR,Monthly,10054.53,P2,Berlin,Germany,Hybrid,11,3,26,7,Master,"Lean Six Sigma, Scrum, Jira, Power BI","German, English",2012-11-17,7,Diana +49 92 6740491,True,,42,92520.93,99922.6
317,Max,Weber,M,1999-07-27,Steuer-ID,37 699 202 880,max.weber@globalcorp.com,+49 170 3832183,2020-10-16,2021-06-04,Terminated,Permanent,1.0,Logistics Manager,manager,Logistics,,12766.64,EUR,Monthly,27110.42,P5,Stuttgart,Germany,Remote,91,4,20,15,Master,"ITIL, SAP","German, English",2023-05-23,3,Lena +49 211 2122444,True,0.63,25,180310.1,194734.91
318,Jaime,Vázquez,M,1977-10-09,DNI,15697206M,jaime.vazquez@globalcorp.com,+34 613 196042,2006-03-10,,Active,Contractor,0.8,Sales Director,manager,Sales,,10276.81,EUR,Monthly,4949.83,P5,Madrid,Spain,Hybrid,60,4,26,14,Master,"Docker, Negotiation","Spanish, English",,1,Álvaro +34 630 101738,True,,47,128271.55,138533.27
319,Daniel,Klein,M,1988-11-02,Steuer-ID,59 553 088 173,daniel.klein@globalcorp.com,+49 151 1740805,2016-12-25,,Active,Contractor,0.75,Talent Acquisition Specialist,mid,HR,366.0,5214.54,EUR,Monthly,8230.12,P2,Berlin,Germany,Hybrid,11,4,20,9,Bachelor,"Kubernetes, PMP, Lean Six Sigma","German, English, Portuguese, Mandarin",2018-10-21,7,Andrea +49 231 3320285,True,,36,70804.6,76468.97
320,Brooklyn,Clark,F,1994-06-08,SSN,393-85-8420,brooklyn.clark@globalcorp.com,+1 (619) 321-2751,2017-02-01,,Active,Permanent,0.75,System Administrator,mid,IT,163.0,7171.62,USD,Monthly,0.0,P2,Los Angeles,USA,Hybrid,57,5,20,14,High School,"ITIL, Salesforce",English,2019-02-10,5,Bella +1 (742) 231-5285,True,,31,86059.44,86059.44
321,Camila,Perez,F,1989-11-13,SSN,172-31-8213,camila.perez@globalcorp.com,+1 (294) 778-6720,2018-09-23,,Active,Fixed-term,0.8,Senior Developer,mid,IT,109.0,9910.06,USD,Monthly,0.0,P2,Austin,USA,Hybrid,7,3,20,13,Bachelor,"Financial Analysis, Scrum, Tableau, Jira, ITIL",English,,3,Penelope +1 (437) 824-4031,False,,35,118920.72,118920.72
322,Arthur,Ramirez,M,1985-03-09,NINO,YB 84 50 66 C,arthur.ramirez@globalcorp.com,+44 7921 200345,2011-08-21,,Active,Fixed-term,0.5,Accountant,senior,Finance,48.0,7397.88,GBP,Monthly,4159.2,P3,London,UK,Hybrid,56,5,26,24,Bachelor,"Project Management, Excel, Docker, Financial Analysis","English, Korean",2025-04-24,2,Liam +44 7917 420793,True,,40,92933.76,118025.88
323,Petra,Schmitt,F,1987-12-14,Steuer-ID,79 879 665 705,petra.schmitt@globalcorp.com,+49 173 5101303,2018-04-06,,Active,B2B,1.0,Financial Analyst,mid,Finance,243.0,5235.27,EUR,Monthly,0.0,P2,Berlin,Germany,Hybrid,11,3,20,7,Bachelor,"AutoCAD, Financial Analysis","German, English",,4,Marina +49 381 8311380,False,,37,62823.24,67849.1
324,Pierre,Richard,M,1990-09-16,INSEE,1 90 09 16 41 920 7,pierre.richard@globalcorp.com,+33 7 12 40 37 54,2024-07-27,,Active,Permanent,0.5,Backend Developer,mid,IT,72.0,4249.98,EUR,Monthly,7981.88,P2,Lille,France,Hybrid,53,2,20,15,Master,"Financial Analysis, SQL, Tableau, Photoshop","French, English",,4,Lola +33 7 59 04 30 88,True,,34,58981.64,63700.17
325,Tom,Dekker,M,1976-06-08,BSN,702.421.984,tom.dekker@globalcorp.com,+31 6 39521080,2000-10-28,,Active,Permanent,1.0,Legal Director,manager,Legal,,15695.8,EUR,Monthly,25061.65,P5,Almere,Netherlands,Hybrid,3,4,26,6,Bachelor,"Figma, Negotiation","Dutch, English",,2,Jade +31 6 36417550,True,,49,213411.25,230484.15
326,Valentina,Ramírez,F,1984-01-05,DNI,21930346F,valentina.ramirez2@globalcorp.com,+34 635 580856,2003-06-26,,Active,Fixed-term,1.0,Recruiter,mid,HR,174.0,3730.17,EUR,Monthly,4282.65,P2,Madrid,Spain,On-site,60,4,26,25,Bachelor,"Negotiation, Financial Analysis, Docker",Spanish,2015-08-12,4,Mario +34 649 977978,True,,41,49044.69,52968.27
327,Maarten,Mulder,M,2005-08-18,BSN,170.787.990,maarten.mulder@globalcorp.com,+31 6 52417345,2024-08-11,2024-12-18,Terminated,Permanent,1.0,Sales Manager,manager,Sales,,11901.39,EUR,Monthly,0.0,P5,Rotterdam,Netherlands,Remote,85,5,20,1,Master,"Financial Analysis, Negotiation","Dutch, English",,1,Lucas +31 6 21983430,False,0.35,19,142816.68,154242.01
